date,tiempo,mu
11/10/2013,0.649853104,0.000654
12/10/2013,0.649943306,0.000656
13/10/2013,0.650033508,0.000658
14/10/2013,0.65012371,0.00066
15/10/2013,0.650213913,0.000662
16/10/2013,0.650296781,0.000663
17/10/2013,0.650379649,0.000665
18/10/2013,0.65044803,0.000667
19/10/2013,0.650516411,0.000668
20/10/2013,0.650584793,0.000669
21/10/2013,0.650653174,0.000671
22/10/2013,0.650721555,0.000672
23/10/2013,0.650789937,0.000673
24/10/2013,0.650875413,0.000675
25/10/2013,0.65096089,0.000677
26/10/2013,0.651046366,0.000678
27/10/2013,0.651122402,0.00068
28/10/2013,0.651198437,0.000681
29/10/2013,0.651264844,0.000682
30/10/2013,0.651331251,0.000684
31/10/2013,0.651397659,0.000685
01/11/2013,0.651464066,0.000686
02/11/2013,0.651530474,0.000687
03/11/2013,0.651613483,0.000689
04/11/2013,0.651696492,0.00069
05/11/2013,0.651800254,0.000692
06/11/2013,0.651904016,0.000693
07/11/2013,0.652007777,0.000695
08/11/2013,0.652111539,0.000697
09/11/2013,0.6522153,0.000698
10/11/2013,0.652319062,0.0007
11/11/2013,0.652448764,0.000702
12/11/2013,0.652578466,0.000704
13/11/2013,0.652740593,0.000706
14/11/2013,0.652902721,0.000708
15/11/2013,0.653064849,0.00071
16/11/2013,0.653226976,0.000712
17/11/2013,0.653372525,0.000714
18/11/2013,0.653501313,0.000715
19/11/2013,0.6536301,0.000716
20/11/2013,0.653758888,0.000718
21/11/2013,0.653887675,0.000719
22/11/2013,0.65400795,0.00072
23/11/2013,0.654128224,0.000721
24/11/2013,0.654248498,0.000723
25/11/2013,0.654368773,0.000724
26/11/2013,0.654489047,0.000725
27/11/2013,0.654609321,0.000726
28/11/2013,0.654729595,0.000726
29/11/2013,0.65484987,0.000727
30/11/2013,0.654970144,0.000728
01/12/2013,0.655090418,0.000729
02/12/2013,0.655210692,0.00073
03/12/2013,0.655330967,0.000731
04/12/2013,0.655451241,0.000732
05/12/2013,0.655562323,0.000732
06/12/2013,0.655673406,0.000733
07/12/2013,0.655777997,0.000733
08/12/2013,0.655882589,0.000734
09/12/2013,0.655987181,0.000734
10/12/2013,0.656091773,0.000735
11/12/2013,0.656196365,0.000735
12/12/2013,0.656300956,0.000735
13/12/2013,0.656405548,0.000736
14/12/2013,0.65651014,0.000736
15/12/2013,0.656614732,0.000736
16/12/2013,0.656719324,0.000736
17/12/2013,0.656850063,0.000737
18/12/2013,0.656980803,0.000737
19/12/2013,0.657111543,0.000737
20/12/2013,0.657274968,0.000737
21/12/2013,0.657438392,0.000737
22/12/2013,0.657601817,0.000737
23/12/2013,0.657765242,0.000737
24/12/2013,0.657928666,0.000737
25/12/2013,0.658092091,0.000737
26/12/2013,0.658229728,0.000737
27/12/2013,0.658367365,0.000736
28/12/2013,0.658505002,0.000736
29/12/2013,0.658642639,0.000736
30/12/2013,0.658814686,0.000735
31/12/2013,0.658986732,0.000734
01/01/2014,0.659158779,0.000734
02/01/2014,0.659330825,0.000733
03/01/2014,0.65949224,0.000732
04/01/2014,0.659653656,0.000731
05/01/2014,0.659815071,0.00073
06/01/2014,0.659976487,0.000729
07/01/2014,0.6601217,0.000728
08/01/2014,0.660266912,0.000727
09/01/2014,0.660402934,0.000726
10/01/2014,0.660538955,0.000724
11/01/2014,0.660674976,0.000723
12/01/2014,0.660810997,0.000722
13/01/2014,0.660947018,0.00072
14/01/2014,0.661117044,0.000719
15/01/2014,0.661287071,0.000717
16/01/2014,0.661457097,0.000715
17/01/2014,0.661627123,0.000713
18/01/2014,0.66179715,0.000711
19/01/2014,0.661967176,0.000708
20/01/2014,0.662179709,0.000705
21/01/2014,0.662392242,0.000702
22/01/2014,0.66259326,0.0007
23/01/2014,0.662794278,0.000697
24/01/2014,0.662995297,0.000694
25/01/2014,0.663164254,0.000692
26/01/2014,0.663317175,0.00069
27/01/2014,0.663458589,0.000688
28/01/2014,0.663600004,0.000686
29/01/2014,0.663741418,0.000684
30/01/2014,0.663866445,0.000682
31/01/2014,0.663991471,0.00068
01/02/2014,0.664116498,0.000678
02/02/2014,0.664241524,0.000676
03/02/2014,0.66436655,0.000674
04/02/2014,0.664491577,0.000672
05/02/2014,0.66464786,0.000669
06/02/2014,0.664804143,0.000667
07/02/2014,0.664960426,0.000664
08/02/2014,0.665116709,0.000661
09/02/2014,0.665272992,0.000659
10/02/2014,0.665429275,0.000656
11/02/2014,0.665585558,0.000653
12/02/2014,0.665741841,0.000651
13/02/2014,0.665898124,0.000648
14/02/2014,0.666054407,0.000645
15/02/2014,0.66621069,0.000643
16/02/2014,0.666366973,0.00064
17/02/2014,0.666502184,0.000637
18/02/2014,0.666637395,0.000635
19/02/2014,0.66675384,0.000633
20/02/2014,0.666870286,0.000631
21/02/2014,0.666986732,0.000629
22/02/2014,0.667103178,0.000627
23/02/2014,0.667219624,0.000624
24/02/2014,0.66733607,0.000622
25/02/2014,0.667452516,0.00062
26/02/2014,0.667598073,0.000617
27/02/2014,0.66774363,0.000614
28/02/2014,0.667925577,0.000611
01/03/2014,0.668107523,0.000607
02/03/2014,0.668334957,0.000603
03/03/2014,0.66856239,0.000599
04/03/2014,0.668789823,0.000595
05/03/2014,0.668985324,0.000591
06/03/2014,0.669180824,0.000588
07/03/2014,0.669376324,0.000584
08/03/2014,0.669531329,0.000581
09/03/2014,0.669661835,0.000579
10/03/2014,0.669775488,0.000577
11/03/2014,0.669889141,0.000575
12/03/2014,0.670002793,0.000572
13/03/2014,0.670116446,0.00057
14/03/2014,0.670230099,0.000568
15/03/2014,0.670372164,0.000566
16/03/2014,0.67051423,0.000563
17/03/2014,0.670656296,0.000561
18/03/2014,0.670798362,0.000558
19/03/2014,0.670940427,0.000556
20/03/2014,0.671082493,0.000553
21/03/2014,0.671260075,0.00055
22/03/2014,0.671411405,0.000548
23/03/2014,0.671549495,0.000546
24/03/2014,0.671673785,0.000544
25/03/2014,0.671798074,0.000542
26/03/2014,0.671922364,0.00054
27/03/2014,0.672046654,0.000539
28/03/2014,0.672170944,0.000537
29/03/2014,0.672295233,0.000535
30/03/2014,0.672450595,0.000533
31/03/2014,0.672577752,0.000531
01/04/2014,0.672686729,0.000529
02/04/2014,0.67278428,0.000528
03/04/2014,0.672881832,0.000526
04/04/2014,0.672979384,0.000525
05/04/2014,0.673076936,0.000523
06/04/2014,0.673174487,0.000522
07/04/2014,0.673296427,0.00052
08/04/2014,0.673448851,0.000518
09/04/2014,0.673601276,0.000515
10/04/2014,0.6737537,0.000513
11/04/2014,0.673906125,0.00051
12/04/2014,0.674058549,0.000508
13/04/2014,0.674197887,0.000506
14/04/2014,0.674337224,0.000504
15/04/2014,0.674476562,0.000501
16/04/2014,0.674615899,0.000499
17/04/2014,0.674755237,0.000497
18/04/2014,0.674929409,0.000494
19/04/2014,0.675147123,0.000491
20/04/2014,0.675364838,0.000488
21/04/2014,0.675582553,0.000485
22/04/2014,0.675800268,0.000481
23/04/2014,0.675977156,0.000479
24/04/2014,0.676154045,0.000476
25/04/2014,0.676330933,0.000474
26/04/2014,0.676507822,0.000471
27/04/2014,0.67665994,0.000469
28/04/2014,0.676812058,0.000467
29/04/2014,0.676964176,0.000465
30/04/2014,0.677116295,0.000463
01/05/2014,0.677268413,0.000461
02/05/2014,0.677420531,0.000459
03/05/2014,0.677572649,0.000457
04/05/2014,0.677724768,0.000455
05/05/2014,0.677876886,0.000454
06/05/2014,0.678029004,0.000452
07/05/2014,0.678155249,0.00045
08/05/2014,0.678281494,0.000449
09/05/2014,0.678407738,0.000448
10/05/2014,0.678533983,0.000446
11/05/2014,0.678691789,0.000445
12/05/2014,0.678849595,0.000443
13/05/2014,0.679046852,0.000441
14/05/2014,0.679293424,0.000439
15/05/2014,0.679513265,0.000437
16/05/2014,0.679707038,0.000435
17/05/2014,0.67987238,0.000434
18/05/2014,0.680037721,0.000432
19/05/2014,0.680203063,0.000431
20/05/2014,0.680353053,0.00043
21/05/2014,0.680503044,0.000429
22/05/2014,0.680653035,0.000428
23/05/2014,0.680840523,0.000427
24/05/2014,0.681028011,0.000425
25/05/2014,0.681262372,0.000424
26/05/2014,0.681496732,0.000422
27/05/2014,0.681789682,0.00042
28/05/2014,0.682082633,0.000419
29/05/2014,0.682448821,0.000417
30/05/2014,0.682906556,0.000414
31/05/2014,0.683275453,0.000412
01/06/2014,0.683557396,0.000411
02/06/2014,0.683773423,0.00041
03/06/2014,0.683966909,0.000409
04/06/2014,0.684160396,0.000408
05/06/2014,0.684353882,0.000407
06/06/2014,0.684547369,0.000406
07/06/2014,0.684740855,0.000405
08/06/2014,0.684934342,0.000405
09/06/2014,0.685097084,0.000404
10/06/2014,0.685259826,0.000403
11/06/2014,0.685422568,0.000403
12/06/2014,0.68558531,0.000402
13/06/2014,0.685788738,0.000401
14/06/2014,0.685992166,0.000401
15/06/2014,0.686195593,0.0004
16/06/2014,0.686399021,0.000399
17/06/2014,0.68658312,0.000399
18/06/2014,0.686737606,0.000399
19/06/2014,0.686892093,0.000398
20/06/2014,0.687046579,0.000398
21/06/2014,0.687188221,0.000397
22/06/2014,0.687329863,0.000397
23/06/2014,0.687471505,0.000397
24/06/2014,0.687648558,0.000396
25/06/2014,0.687789925,0.000396
26/06/2014,0.687931291,0.000396
27/06/2014,0.688048837,0.000396
28/06/2014,0.688166382,0.000395
29/06/2014,0.688283927,0.000395
30/06/2014,0.688401473,0.000395
01/07/2014,0.688519018,0.000395
02/07/2014,0.688636563,0.000395
03/07/2014,0.688731049,0.000395
04/07/2014,0.688815447,0.000394
05/07/2014,0.688893761,0.000394
06/07/2014,0.688972075,0.000394
07/07/2014,0.689050388,0.000394
08/07/2014,0.689128702,0.000394
09/07/2014,0.689226594,0.000394
10/07/2014,0.689348959,0.000394
11/07/2014,0.689501916,0.000394
12/07/2014,0.689654872,0.000393
13/07/2014,0.689784949,0.000393
14/07/2014,0.689915026,0.000393
15/07/2014,0.690045103,0.000393
16/07/2014,0.690159893,0.000393
17/07/2014,0.690274684,0.000393
18/07/2014,0.690389475,0.000393
19/07/2014,0.690532964,0.000392
20/07/2014,0.690712324,0.000392
21/07/2014,0.690868292,0.000392
22/07/2014,0.690999357,0.000392
23/07/2014,0.691115849,0.000392
24/07/2014,0.691232341,0.000392
25/07/2014,0.691321667,0.000392
26/07/2014,0.691410992,0.000392
27/07/2014,0.691500317,0.000392
28/07/2014,0.691589642,0.000392
29/07/2014,0.691678967,0.000391
30/07/2014,0.691768292,0.000391
31/07/2014,0.691879948,0.000391
01/08/2014,0.691991605,0.000391
02/08/2014,0.692103261,0.000391
03/08/2014,0.692242832,0.000391
04/08/2014,0.692382402,0.000391
05/08/2014,0.692521973,0.000391
06/08/2014,0.692661543,0.000391
07/08/2014,0.692778655,0.00039
08/08/2014,0.692882921,0.00039
09/08/2014,0.692987186,0.00039
10/08/2014,0.693091451,0.00039
11/08/2014,0.693195716,0.00039
12/08/2014,0.693299982,0.00039
13/08/2014,0.693404247,0.00039
14/08/2014,0.693508512,0.00039
15/08/2014,0.693595127,0.000389
16/08/2014,0.693681741,0.000389
17/08/2014,0.693762485,0.000389
18/08/2014,0.693843228,0.000389
19/08/2014,0.693923971,0.000389
20/08/2014,0.6940249,0.000389
21/08/2014,0.69412583,0.000389
22/08/2014,0.694251991,0.000389
23/08/2014,0.694378153,0.000389
24/08/2014,0.694487129,0.000389
25/08/2014,0.694590458,0.000389
26/08/2014,0.694693787,0.000389
27/08/2014,0.694797116,0.000388
28/08/2014,0.694900444,0.000388
29/08/2014,0.695029605,0.000388
30/08/2014,0.695158766,0.000388
31/08/2014,0.695263606,0.000388
01/09/2014,0.695346337,0.000388
02/09/2014,0.695429067,0.000388
03/09/2014,0.695511797,0.000388
04/09/2014,0.695594528,0.000388
05/09/2014,0.695697941,0.000388
06/09/2014,0.695801354,0.000388
07/09/2014,0.695904766,0.000388
08/09/2014,0.6959974,0.000388
09/09/2014,0.696081135,0.000388
10/09/2014,0.69616487,0.000388
11/09/2014,0.696248605,0.000388
12/09/2014,0.696332339,0.000388
13/09/2014,0.696416074,0.000388
14/09/2014,0.696520743,0.000388
15/09/2014,0.696625411,0.000388
16/09/2014,0.696721588,0.000388
17/09/2014,0.696817766,0.000389
18/09/2014,0.696913943,0.000389
19/09/2014,0.697034165,0.000389
20/09/2014,0.697154387,0.000389
21/09/2014,0.697304664,0.00039
22/09/2014,0.69749251,0.00039
23/09/2014,0.697727318,0.000391
24/09/2014,0.698020828,0.000392
25/09/2014,0.698314339,0.000392
26/09/2014,0.698557277,0.000393
27/09/2014,0.698741965,0.000394
28/09/2014,0.69889044,0.000395
29/09/2014,0.699038915,0.000396
30/09/2014,0.69918739,0.000396
01/10/2014,0.699335865,0.000397
02/10/2014,0.69948434,0.000398
03/10/2014,0.699632815,0.000399
04/10/2014,0.69978129,0.0004
05/10/2014,0.699929765,0.000401
06/10/2014,0.7,0.000402
07/10/2014,0.700148475,0.000403
08/10/2014,0.700285671,0.000404
09/10/2014,0.700400581,0.000405
10/10/2014,0.700501037,0.000406
11/10/2014,0.700590482,0.000407
12/10/2014,0.700679927,0.000408
13/10/2014,0.700769371,0.000408
14/10/2014,0.700858816,0.000409
15/10/2014,0.700948261,0.00041
16/10/2014,0.701060067,0.000411
17/10/2014,0.701171873,0.000412
18/10/2014,0.701311631,0.000414
19/10/2014,0.701451388,0.000415
20/10/2014,0.701560974,0.000416
21/10/2014,0.70167056,0.000417
22/10/2014,0.701780145,0.000419
23/10/2014,0.701889731,0.00042
24/10/2014,0.701999317,0.000421
25/10/2014,0.702108903,0.000422
26/10/2014,0.702245885,0.000424
27/10/2014,0.702382867,0.000426
28/10/2014,0.702554095,0.000428
29/10/2014,0.702725323,0.00043
30/10/2014,0.70289655,0.000432
31/10/2014,0.703067778,0.000435
01/11/2014,0.703218434,0.000437
02/11/2014,0.703406755,0.000439
03/11/2014,0.703561427,0.000441
04/11/2014,0.703694701,0.000443
05/11/2014,0.703827974,0.000445
06/11/2014,0.703961248,0.000447
07/11/2014,0.704094522,0.000449
08/11/2014,0.704227795,0.000451
09/11/2014,0.704394387,0.000454
10/11/2014,0.704560979,0.000457
11/11/2014,0.704727571,0.000459
12/11/2014,0.704894163,0.000462
13/11/2014,0.705052333,0.000465
14/11/2014,0.705250047,0.000468
15/11/2014,0.705423587,0.000471
16/11/2014,0.705582324,0.000474
17/11/2014,0.705717364,0.000476
18/11/2014,0.705832337,0.000478
19/11/2014,0.705947309,0.00048
20/11/2014,0.706052394,0.000482
21/11/2014,0.706157479,0.000484
22/11/2014,0.706262564,0.000486
23/11/2014,0.706367648,0.000488
24/11/2014,0.706472733,0.00049
25/11/2014,0.706577818,0.000492
26/11/2014,0.706682903,0.000494
27/11/2014,0.706787988,0.000497
28/11/2014,0.706919344,0.000499
29/11/2014,0.7070507,0.000502
30/11/2014,0.707182056,0.000505
01/12/2014,0.707346251,0.000508
02/12/2014,0.707494628,0.000511
03/12/2014,0.707643005,0.000514
04/12/2014,0.707791383,0.000517
05/12/2014,0.70793976,0.00052
06/12/2014,0.708088138,0.000524
07/12/2014,0.708236515,0.000527
08/12/2014,0.708421987,0.00053
09/12/2014,0.70858545,0.000534
10/12/2014,0.708725052,0.000536
11/12/2014,0.708856044,0.000539
12/12/2014,0.708987036,0.000542
13/12/2014,0.709118029,0.000544
14/12/2014,0.709249021,0.000547
15/12/2014,0.709380013,0.000549
16/12/2014,0.709503533,0.000552
17/12/2014,0.709627052,0.000554
18/12/2014,0.709750571,0.000556
19/12/2014,0.709874091,0.000558
20/12/2014,0.70999761,0.000561
21/12/2014,0.710111701,0.000563
22/12/2014,0.710225792,0.000565
23/12/2014,0.710323155,0.000566
24/12/2014,0.710420517,0.000568
25/12/2014,0.71051788,0.00057
26/12/2014,0.710615242,0.000571
27/12/2014,0.710712605,0.000573
28/12/2014,0.710809967,0.000575
29/12/2014,0.71090733,0.000576
30/12/2014,0.711004693,0.000578
31/12/2014,0.711126396,0.00058
01/01/2015,0.711248099,0.000582
02/01/2015,0.711369802,0.000584
03/01/2015,0.711491505,0.000586
04/01/2015,0.711613208,0.000588
05/01/2015,0.711765337,0.00059
06/01/2015,0.711917466,0.000592
07/01/2015,0.712069595,0.000595
08/01/2015,0.712221724,0.000597
09/01/2015,0.712373853,0.000599
10/01/2015,0.712525982,0.000602
11/01/2015,0.712657697,0.000603
12/01/2015,0.712789412,0.000605
13/01/2015,0.712907616,0.000607
14/01/2015,0.713015799,0.000608
15/01/2015,0.713123982,0.00061
16/01/2015,0.71321324,0.000611
17/01/2015,0.713290151,0.000612
18/01/2015,0.713367063,0.000613
19/01/2015,0.713443974,0.000614
20/01/2015,0.713520886,0.000615
21/01/2015,0.713597797,0.000616
22/01/2015,0.713674709,0.000617
23/01/2015,0.71375162,0.000618
24/01/2015,0.713820143,0.000619
25/01/2015,0.713888666,0.00062
26/01/2015,0.713957189,0.00062
27/01/2015,0.714025711,0.000621
28/01/2015,0.714094234,0.000622
29/01/2015,0.714179888,0.000623
30/01/2015,0.714256356,0.000624
31/01/2015,0.714321862,0.000625
01/02/2015,0.714382015,0.000625
02/02/2015,0.714442168,0.000626
03/02/2015,0.714502321,0.000627
04/02/2015,0.714562474,0.000627
05/02/2015,0.714637665,0.000628
06/02/2015,0.714731654,0.000629
07/02/2015,0.714825642,0.00063
08/02/2015,0.714919631,0.000631
09/02/2015,0.71501362,0.000632
10/02/2015,0.715131106,0.000633
11/02/2015,0.715248592,0.000634
12/02/2015,0.71539545,0.000635
13/02/2015,0.715542307,0.000636
14/02/2015,0.715689165,0.000637
15/02/2015,0.715836022,0.000638
16/02/2015,0.71598288,0.000639
17/02/2015,0.716129737,0.00064
18/02/2015,0.716313309,0.000642
19/02/2015,0.716484169,0.000643
20/02/2015,0.71665503,0.000644
21/02/2015,0.716810976,0.000645
22/02/2015,0.716952674,0.000645
23/02/2015,0.717094372,0.000646
24/02/2015,0.717236069,0.000647
25/02/2015,0.717367483,0.000647
26/02/2015,0.717498896,0.000648
27/02/2015,0.717619289,0.000648
28/02/2015,0.717739683,0.000649
01/03/2015,0.71785271,0.000649
02/03/2015,0.717965738,0.000649
03/03/2015,0.718078765,0.00065
04/03/2015,0.718191793,0.00065
05/03/2015,0.718304821,0.00065
06/03/2015,0.718446105,0.00065
07/03/2015,0.71858739,0.00065
08/03/2015,0.718728674,0.00065
09/03/2015,0.718869959,0.00065
10/03/2015,0.719011243,0.000651
11/03/2015,0.719152528,0.000651
12/03/2015,0.719273499,0.000651
13/03/2015,0.719394471,0.00065
14/03/2015,0.719508042,0.00065
15/03/2015,0.719650006,0.00065
16/03/2015,0.7197831,0.00065
17/03/2015,0.719916195,0.00065
18/03/2015,0.720049289,0.000649
19/03/2015,0.720182383,0.000649
20/03/2015,0.720315477,0.000648
21/03/2015,0.720481845,0.000648
22/03/2015,0.720648213,0.000647
23/03/2015,0.720814581,0.000646
24/03/2015,0.720980949,0.000646
25/03/2015,0.721134564,0.000645
26/03/2015,0.721288179,0.000644
27/03/2015,0.721441794,0.000643
28/03/2015,0.721595409,0.000642
29/03/2015,0.721749024,0.000641
30/03/2015,0.721902639,0.00064
31/03/2015,0.722056254,0.000639
01/04/2015,0.722209869,0.000638
02/04/2015,0.722363485,0.000637
03/04/2015,0.722555503,0.000636
04/04/2015,0.722747522,0.000634
05/04/2015,0.722939541,0.000633
06/04/2015,0.723119361,0.000631
07/04/2015,0.723299181,0.00063
08/04/2015,0.723462412,0.000629
09/04/2015,0.723625642,0.000628
10/04/2015,0.723788873,0.000627
11/04/2015,0.723952104,0.000625
12/04/2015,0.724115335,0.000624
13/04/2015,0.724278565,0.000623
14/04/2015,0.724441796,0.000622
15/04/2015,0.724605027,0.00062
16/04/2015,0.724768258,0.000619
17/04/2015,0.724931488,0.000618
18/04/2015,0.725094719,0.000616
19/04/2015,0.72525795,0.000615
20/04/2015,0.725421181,0.000614
21/04/2015,0.725584411,0.000612
22/04/2015,0.725747642,0.000611
23/04/2015,0.725910873,0.000609
24/04/2015,0.726051694,0.000608
25/04/2015,0.726192514,0.000606
26/04/2015,0.726333335,0.000605
27/04/2015,0.726474156,0.000604
28/04/2015,0.726614976,0.000602
29/04/2015,0.726791002,0.0006
30/04/2015,0.726967028,0.000598
01/05/2015,0.727143054,0.000596
02/05/2015,0.72731908,0.000594
03/05/2015,0.727495105,0.000592
04/05/2015,0.727671131,0.00059
05/05/2015,0.727847157,0.000588
06/05/2015,0.728008685,0.000586
07/05/2015,0.728153356,0.000585
08/05/2015,0.728298026,0.000583
09/05/2015,0.728442696,0.000581
10/05/2015,0.728587366,0.000579
11/05/2015,0.728732036,0.000578
12/05/2015,0.728876707,0.000576
13/05/2015,0.729021377,0.000574
14/05/2015,0.729202214,0.000572
15/05/2015,0.72936825,0.000569
16/05/2015,0.729517497,0.000567
17/05/2015,0.729666745,0.000566
18/05/2015,0.729815992,0.000564
19/05/2015,0.72996524,0.000562
20/05/2015,0.730097788,0.00056
21/05/2015,0.730230336,0.000558
22/05/2015,0.730362885,0.000556
23/05/2015,0.730484183,0.000555
24/05/2015,0.730605481,0.000553
25/05/2015,0.730726779,0.000551
26/05/2015,0.730848077,0.00055
27/05/2015,0.730969375,0.000548
28/05/2015,0.731090673,0.000546
29/05/2015,0.731242296,0.000544
30/05/2015,0.731431824,0.000542
31/05/2015,0.731668734,0.000538
01/06/2015,0.731905645,0.000535
02/06/2015,0.732142555,0.000532
03/06/2015,0.732379465,0.00053
04/06/2015,0.732577484,0.000527
05/06/2015,0.732738999,0.000526
06/06/2015,0.732900514,0.000524
07/06/2015,0.733039294,0.000523
08/06/2015,0.733167342,0.000521
09/06/2015,0.7332869,0.00052
10/06/2015,0.733397598,0.000519
11/06/2015,0.733508296,0.000518
12/06/2015,0.733618994,0.000517
13/06/2015,0.733729692,0.000516
14/06/2015,0.733840389,0.000515
15/06/2015,0.733978762,0.000513
16/06/2015,0.734117134,0.000512
17/06/2015,0.734255506,0.000511
18/06/2015,0.734428471,0.000509
19/06/2015,0.734577207,0.000508
20/06/2015,0.734725942,0.000506
21/06/2015,0.734874677,0.000505
22/06/2015,0.735023412,0.000504
23/06/2015,0.735209331,0.000502
24/06/2015,0.735384534,0.000501
25/06/2015,0.735559737,0.000499
26/06/2015,0.735701131,0.000498
27/06/2015,0.735842524,0.000497
28/06/2015,0.735983918,0.000496
29/06/2015,0.736125312,0.000495
30/06/2015,0.736266706,0.000494
01/07/2015,0.736392651,0.000493
02/07/2015,0.736501402,0.000492
03/07/2015,0.736610153,0.000491
04/07/2015,0.736718904,0.00049
05/07/2015,0.736827654,0.000489
06/07/2015,0.736936405,0.000488
07/07/2015,0.737045156,0.000487
08/07/2015,0.737181094,0.000486
09/07/2015,0.737351017,0.000484
10/07/2015,0.73752094,0.000483
11/07/2015,0.737733344,0.000481
12/07/2015,0.737935062,0.000479
13/07/2015,0.738106066,0.000478
14/07/2015,0.738264972,0.000476
15/07/2015,0.738423879,0.000475
16/07/2015,0.738582786,0.000474
17/07/2015,0.738741693,0.000472
18/07/2015,0.738900599,0.000471
19/07/2015,0.739044322,0.000469
20/07/2015,0.739188045,0.000468
21/07/2015,0.739331768,0.000467
22/07/2015,0.739465195,0.000466
23/07/2015,0.739631979,0.000464
24/07/2015,0.739798762,0.000462
25/07/2015,0.740007242,0.000461
26/07/2015,0.740267842,0.000458
27/07/2015,0.740593592,0.000455
28/07/2015,0.740826284,0.000454
29/07/2015,0.740998597,0.000452
30/07/2015,0.74117091,0.000451
31/07/2015,0.741343224,0.000449
01/08/2015,0.741515537,0.000448
02/08/2015,0.74168785,0.000447
03/08/2015,0.741848052,0.000446
04/08/2015,0.741989528,0.000445
05/08/2015,0.742131004,0.000444
06/08/2015,0.742247503,0.000443
07/08/2015,0.742364002,0.000442
08/08/2015,0.742480502,0.000441
09/08/2015,0.742597001,0.000441
10/08/2015,0.7427135,0.00044
11/08/2015,0.742859124,0.000439
12/08/2015,0.743004748,0.000438
13/08/2015,0.743150373,0.000437
14/08/2015,0.743295997,0.000436
15/08/2015,0.743441621,0.000435
16/08/2015,0.743587245,0.000434
17/08/2015,0.743732869,0.000434
18/08/2015,0.743914899,0.000432
19/08/2015,0.744142437,0.000431
20/08/2015,0.744338591,0.00043
21/08/2015,0.744502328,0.000429
22/08/2015,0.744666066,0.000428
23/08/2015,0.744829803,0.000427
24/08/2015,0.744993541,0.000426
25/08/2015,0.745157278,0.000425
26/08/2015,0.74536195,0.000424
27/08/2015,0.74561779,0.000422
28/08/2015,0.745873629,0.000421
29/08/2015,0.746129469,0.000419
30/08/2015,0.746343099,0.000418
31/08/2015,0.746556729,0.000417
01/09/2015,0.746770359,0.000416
02/09/2015,0.746983988,0.000415
03/09/2015,0.747168363,0.000414
04/09/2015,0.747352738,0.000413
05/09/2015,0.747537112,0.000412
06/09/2015,0.747767581,0.00041
07/09/2015,0.748055666,0.000409
08/09/2015,0.748301894,0.000408
09/09/2015,0.748479528,0.000407
10/09/2015,0.748620451,0.000406
11/09/2015,0.748751718,0.000405
12/09/2015,0.748882984,0.000405
13/09/2015,0.749014251,0.000404
14/09/2015,0.749145518,0.000403
15/09/2015,0.749276784,0.000403
16/09/2015,0.749408051,0.000402
17/09/2015,0.749532467,0.000402
18/09/2015,0.749656884,0.000401
19/09/2015,0.749756015,0.000401
20/09/2015,0.749855146,0.0004
21/09/2015,0.749954278,0.0004
22/09/2015,0.750053409,0.000399
23/09/2015,0.750177323,0.000399
24/09/2015,0.750332216,0.000398
25/09/2015,0.75047247,0.000397
26/09/2015,0.750603816,0.000397
27/09/2015,0.750735162,0.000396
28/09/2015,0.750866508,0.000395
29/09/2015,0.750969698,0.000395
30/09/2015,0.751072888,0.000394
01/10/2015,0.751176078,0.000394
02/10/2015,0.751305066,0.000393
03/10/2015,0.751418795,0.000393
04/10/2015,0.751532524,0.000392
05/10/2015,0.751646253,0.000392
06/10/2015,0.751759983,0.000391
07/10/2015,0.751873712,0.000391
08/10/2015,0.751987441,0.000391
09/10/2015,0.752082813,0.00039
10/10/2015,0.752157607,0.00039
11/10/2015,0.752232401,0.00039
12/10/2015,0.752307195,0.000389
13/10/2015,0.75238199,0.000389
14/10/2015,0.752456784,0.000389
15/10/2015,0.752531578,0.000388
16/10/2015,0.752606372,0.000388
17/10/2015,0.752699865,0.000388
18/10/2015,0.752793358,0.000387
19/10/2015,0.752910224,0.000387
20/10/2015,0.753056306,0.000386
21/10/2015,0.753238909,0.000386
22/10/2015,0.753394443,0.000385
23/10/2015,0.753549978,0.000385
24/10/2015,0.753671344,0.000384
25/10/2015,0.75379271,0.000384
26/10/2015,0.753914076,0.000383
27/10/2015,0.754035442,0.000383
28/10/2015,0.754156808,0.000383
29/10/2015,0.754264364,0.000382
30/10/2015,0.754371919,0.000382
31/10/2015,0.754479475,0.000382
01/11/2015,0.75458703,0.000381
02/11/2015,0.754721475,0.000381
03/11/2015,0.754855919,0.000381
04/11/2015,0.754990364,0.00038
05/11/2015,0.755116136,0.00038
06/11/2015,0.755241908,0.000379
07/11/2015,0.75536768,0.000379
08/11/2015,0.755493453,0.000379
09/11/2015,0.755619225,0.000378
10/11/2015,0.755744997,0.000378
11/11/2015,0.755870769,0.000378
12/11/2015,0.755996541,0.000378
13/11/2015,0.756122314,0.000377
14/11/2015,0.756235773,0.000377
15/11/2015,0.756318679,0.000377
16/11/2015,0.756401585,0.000377
17/11/2015,0.756484491,0.000376
18/11/2015,0.756567398,0.000376
19/11/2015,0.756650304,0.000376
20/11/2015,0.75673321,0.000376
21/11/2015,0.756816116,0.000376
22/11/2015,0.756888892,0.000376
23/11/2015,0.756950123,0.000376
24/11/2015,0.757011354,0.000376
25/11/2015,0.757072585,0.000376
26/11/2015,0.757133816,0.000376
