tiempo,mu
0.676507822,0.000471
0.67665994,0.000469
0.676812058,0.000467
0.676964176,0.000465
0.677116295,0.000463
0.677268413,0.000461
0.677420531,0.000459
0.677572649,0.000457
0.677724768,0.000455
0.677876886,0.000454
0.678029004,0.000452
0.678155249,0.00045
0.678281494,0.000449
0.678407738,0.000448
0.678533983,0.000446
0.678691789,0.000445
0.678849595,0.000443
0.679046852,0.000441
0.679293424,0.000439
0.679513265,0.000437
0.679707038,0.000435
0.67987238,0.000434
0.680037721,0.000432
0.680203063,0.000431
0.680353053,0.00043
0.680503044,0.000429
0.680653035,0.000428
0.680840523,0.000427
0.681028011,0.000425
0.681262372,0.000424
0.681496732,0.000422
0.681789682,0.00042
0.682082633,0.000419
0.682448821,0.000417
0.682906556,0.000414
0.683275453,0.000412
0.683557396,0.000411
0.683773423,0.00041
0.683966909,0.000409
0.684160396,0.000408
0.684353882,0.000407
0.684547369,0.000406
0.684740855,0.000405
0.684934342,0.000405
0.685097084,0.000404
0.685259826,0.000403
0.685422568,0.000403
0.68558531,0.000402
0.685788738,0.000401
0.685992166,0.000401
0.686195593,0.0004
0.686399021,0.000399
0.68658312,0.000399
0.686737606,0.000399
0.686892093,0.000398
0.687046579,0.000398
0.687188221,0.000397
0.687329863,0.000397
0.687471505,0.000397
0.687648558,0.000396
0.687789925,0.000396
0.687931291,0.000396
0.688048837,0.000396
0.688166382,0.000395
0.688283927,0.000395
0.688401473,0.000395
0.688519018,0.000395
0.688636563,0.000395
0.688731049,0.000395
0.688815447,0.000394
0.688893761,0.000394
0.688972075,0.000394
0.689050388,0.000394
0.689128702,0.000394
0.689226594,0.000394
0.689348959,0.000394
0.689501916,0.000394
0.689654872,0.000393
0.689784949,0.000393
0.689915026,0.000393
0.690045103,0.000393
0.690159893,0.000393
0.690274684,0.000393
0.690389475,0.000393
0.690532964,0.000392
0.690712324,0.000392
0.690868292,0.000392
0.690999357,0.000392
0.691115849,0.000392
0.691232341,0.000392
0.691321667,0.000392
0.691410992,0.000392
0.691500317,0.000392
0.691589642,0.000392
0.691678967,0.000391
0.691768292,0.000391
0.691879948,0.000391
0.691991605,0.000391
0.692103261,0.000391
0.692242832,0.000391
0.692382402,0.000391
0.692521973,0.000391
0.692661543,0.000391
0.692778655,0.00039
0.692882921,0.00039
0.692987186,0.00039
0.693091451,0.00039
0.693195716,0.00039
0.693299982,0.00039
0.693404247,0.00039
0.693508512,0.00039
0.693595127,0.000389
0.693681741,0.000389
0.693762485,0.000389
0.693843228,0.000389
0.693923971,0.000389
0.6940249,0.000389
0.69412583,0.000389
0.694251991,0.000389
0.694378153,0.000389
0.694487129,0.000389
0.694590458,0.000389
0.694693787,0.000389
0.694797116,0.000388
0.694900444,0.000388
0.695029605,0.000388
0.695158766,0.000388
0.695263606,0.000388
0.695346337,0.000388
0.695429067,0.000388
0.695511797,0.000388
0.695594528,0.000388
0.695697941,0.000388
0.695801354,0.000388
0.695904766,0.000388
0.6959974,0.000388
0.696081135,0.000388
0.69616487,0.000388
0.696248605,0.000388
0.696332339,0.000388
0.696416074,0.000388
0.696520743,0.000388
0.696625411,0.000388
0.696721588,0.000388
0.696817766,0.000389
0.696913943,0.000389
0.697034165,0.000389
0.697154387,0.000389
0.697304664,0.00039
0.69749251,0.00039
0.697727318,0.000391
0.698020828,0.000392
0.698314339,0.000392
0.698557277,0.000393
0.698741965,0.000394
0.69889044,0.000395
0.699038915,0.000396
0.69918739,0.000396
0.699335865,0.000397
0.69948434,0.000398
0.699632815,0.000399
0.69978129,0.0004
0.699929765,0.000401
0.7,0.000402
0.700148475,0.000403
0.700285671,0.000404
0.700400581,0.000405
0.700501037,0.000406
0.700590482,0.000407
0.700679927,0.000408
0.700769371,0.000408
0.700858816,0.000409
0.700948261,0.00041
0.701060067,0.000411
0.701171873,0.000412
0.701311631,0.000414
0.701451388,0.000415
0.701560974,0.000416
0.70167056,0.000417
0.701780145,0.000419
0.701889731,0.00042
0.701999317,0.000421
0.702108903,0.000422
0.702245885,0.000424
0.702382867,0.000426
0.702554095,0.000428
0.702725323,0.00043
0.70289655,0.000432
0.703067778,0.000435
0.703218434,0.000437
0.703406755,0.000439
0.703561427,0.000441
0.703694701,0.000443
0.703827974,0.000445
0.703961248,0.000447
0.704094522,0.000449
0.704227795,0.000451
0.704394387,0.000454
0.704560979,0.000457
0.704727571,0.000459
0.704894163,0.000462
0.705052333,0.000465
0.705250047,0.000468
0.705423587,0.000471
0.705582324,0.000474
0.705717364,0.000476
0.705832337,0.000478
0.705947309,0.00048
0.706052394,0.000482
0.706157479,0.000484
0.706262564,0.000486
0.706367648,0.000488
0.706472733,0.00049
0.706577818,0.000492
0.706682903,0.000494
0.706787988,0.000497
0.706919344,0.000499
0.7070507,0.000502
0.707182056,0.000505
0.707346251,0.000508
0.707494628,0.000511
0.707643005,0.000514
0.707791383,0.000517
0.70793976,0.00052
0.708088138,0.000524
0.708236515,0.000527
0.708421987,0.00053
0.70858545,0.000534
0.708725052,0.000536
0.708856044,0.000539
0.708987036,0.000542
0.709118029,0.000544
0.709249021,0.000547
0.709380013,0.000549
0.709503533,0.000552
0.709627052,0.000554
0.709750571,0.000556
0.709874091,0.000558
0.70999761,0.000561
0.710111701,0.000563
0.710225792,0.000565
0.710323155,0.000566
0.710420517,0.000568
0.71051788,0.00057
0.710615242,0.000571
0.710712605,0.000573
0.710809967,0.000575
0.71090733,0.000576
0.711004693,0.000578
0.711126396,0.00058
0.711248099,0.000582
0.711369802,0.000584
0.711491505,0.000586
0.711613208,0.000588
0.711765337,0.00059
0.711917466,0.000592
0.712069595,0.000595
0.712221724,0.000597
0.712373853,0.000599
0.712525982,0.000602
0.712657697,0.000603
0.712789412,0.000605
0.712907616,0.000607
0.713015799,0.000608
0.713123982,0.00061
0.71321324,0.000611
0.713290151,0.000612
0.713367063,0.000613
0.713443974,0.000614
0.713520886,0.000615
0.713597797,0.000616
0.713674709,0.000617
0.71375162,0.000618
0.713820143,0.000619
0.713888666,0.00062
0.713957189,0.00062
0.714025711,0.000621
0.714094234,0.000622
0.714179888,0.000623
0.714256356,0.000624
0.714321862,0.000625
0.714382015,0.000625
0.714442168,0.000626
0.714502321,0.000627
0.714562474,0.000627
0.714637665,0.000628
0.714731654,0.000629
0.714825642,0.00063
0.714919631,0.000631
0.71501362,0.000632
0.715131106,0.000633
0.715248592,0.000634
0.71539545,0.000635
0.715542307,0.000636
0.715689165,0.000637
0.715836022,0.000638
0.71598288,0.000639
0.716129737,0.00064
0.716313309,0.000642
0.716484169,0.000643
0.71665503,0.000644
0.716810976,0.000645
0.716952674,0.000645
0.717094372,0.000646
0.717236069,0.000647
0.717367483,0.000647
0.717498896,0.000648
0.717619289,0.000648
0.717739683,0.000649
0.71785271,0.000649
0.717965738,0.000649
0.718078765,0.00065
0.718191793,0.00065
0.718304821,0.00065
0.718446105,0.00065
0.71858739,0.00065
0.718728674,0.00065
0.718869959,0.00065
0.719011243,0.000651
0.719152528,0.000651
0.719273499,0.000651
0.719394471,0.00065
0.719508042,0.00065
0.719650006,0.00065
0.7197831,0.00065
0.719916195,0.00065
0.720049289,0.000649
0.720182383,0.000649
0.720315477,0.000648
0.720481845,0.000648
0.720648213,0.000647
0.720814581,0.000646
0.720980949,0.000646
0.721134564,0.000645
0.721288179,0.000644
0.721441794,0.000643
0.721595409,0.000642
0.721749024,0.000641
0.721902639,0.00064
0.722056254,0.000639
0.722209869,0.000638
0.722363485,0.000637
0.722555503,0.000636
0.722747522,0.000634
0.722939541,0.000633
0.723119361,0.000631
0.723299181,0.00063
0.723462412,0.000629
0.723625642,0.000628
0.723788873,0.000627
0.723952104,0.000625
0.724115335,0.000624
0.724278565,0.000623
0.724441796,0.000622
0.724605027,0.00062
0.724768258,0.000619
0.724931488,0.000618
0.725094719,0.000616
0.72525795,0.000615
0.725421181,0.000614
0.725584411,0.000612
0.725747642,0.000611
0.725910873,0.000609
0.726051694,0.000608
0.726192514,0.000606
0.726333335,0.000605
0.726474156,0.000604
0.726614976,0.000602
0.726791002,0.0006
0.726967028,0.000598
0.727143054,0.000596
0.72731908,0.000594
0.727495105,0.000592
0.727671131,0.00059
0.727847157,0.000588
0.728008685,0.000586
0.728153356,0.000585
0.728298026,0.000583
0.728442696,0.000581
0.728587366,0.000579
0.728732036,0.000578
0.728876707,0.000576
0.729021377,0.000574
0.729202214,0.000572
0.72936825,0.000569
0.729517497,0.000567
0.729666745,0.000566
0.729815992,0.000564
0.72996524,0.000562
0.730097788,0.00056
0.730230336,0.000558
0.730362885,0.000556
0.730484183,0.000555
0.730605481,0.000553
0.730726779,0.000551
0.730848077,0.00055
0.730969375,0.000548
0.731090673,0.000546
0.731242296,0.000544
0.731431824,0.000542
0.731668734,0.000538
0.731905645,0.000535
0.732142555,0.000532
0.732379465,0.00053
0.732577484,0.000527
0.732738999,0.000526
0.732900514,0.000524
0.733039294,0.000523
0.733167342,0.000521
0.7332869,0.00052
0.733397598,0.000519
0.733508296,0.000518
0.733618994,0.000517
0.733729692,0.000516
0.733840389,0.000515
0.733978762,0.000513
0.734117134,0.000512
0.734255506,0.000511
0.734428471,0.000509
0.734577207,0.000508
0.734725942,0.000506
0.734874677,0.000505
0.735023412,0.000504
0.735209331,0.000502
0.735384534,0.000501
0.735559737,0.000499
0.735701131,0.000498
0.735842524,0.000497
0.735983918,0.000496
0.736125312,0.000495
0.736266706,0.000494
0.736392651,0.000493
0.736501402,0.000492
0.736610153,0.000491
0.736718904,0.00049
0.736827654,0.000489
0.736936405,0.000488
0.737045156,0.000487
0.737181094,0.000486
0.737351017,0.000484
0.73752094,0.000483
0.737733344,0.000481
0.737935062,0.000479
0.738106066,0.000478
0.738264972,0.000476
0.738423879,0.000475
0.738582786,0.000474
0.738741693,0.000472
0.738900599,0.000471
0.739044322,0.000469
0.739188045,0.000468
0.739331768,0.000467
0.739465195,0.000466
0.739631979,0.000464
0.739798762,0.000462
0.740007242,0.000461
0.740267842,0.000458
0.740593592,0.000455
0.740826284,0.000454
0.740998597,0.000452
0.74117091,0.000451
0.741343224,0.000449
0.741515537,0.000448
0.74168785,0.000447
0.741848052,0.000446
0.741989528,0.000445
0.742131004,0.000444
0.742247503,0.000443
0.742364002,0.000442
0.742480502,0.000441
0.742597001,0.000441
0.7427135,0.00044
0.742859124,0.000439
0.743004748,0.000438
0.743150373,0.000437
0.743295997,0.000436
0.743441621,0.000435
0.743587245,0.000434
0.743732869,0.000434
0.743914899,0.000432
0.744142437,0.000431
0.744338591,0.00043
0.744502328,0.000429
0.744666066,0.000428
0.744829803,0.000427
0.744993541,0.000426
0.745157278,0.000425
0.74536195,0.000424
0.74561779,0.000422
0.745873629,0.000421
0.746129469,0.000419
0.746343099,0.000418
0.746556729,0.000417
0.746770359,0.000416
0.746983988,0.000415
0.747168363,0.000414
0.747352738,0.000413
0.747537112,0.000412
0.747767581,0.00041
0.748055666,0.000409
0.748301894,0.000408
0.748479528,0.000407
0.748620451,0.000406
0.748751718,0.000405
0.748882984,0.000405
0.749014251,0.000404
0.749145518,0.000403
0.749276784,0.000403
0.749408051,0.000402
0.749532467,0.000402
0.749656884,0.000401
0.749756015,0.000401
0.749855146,0.0004
0.749954278,0.0004
0.750053409,0.000399
0.750177323,0.000399
0.750332216,0.000398
0.75047247,0.000397
0.750603816,0.000397
0.750735162,0.000396
0.750866508,0.000395
0.750969698,0.000395
0.751072888,0.000394
0.751176078,0.000394
0.751305066,0.000393
0.751418795,0.000393
0.751532524,0.000392
0.751646253,0.000392
0.751759983,0.000391
0.751873712,0.000391
0.751987441,0.000391
0.752082813,0.00039
0.752157607,0.00039
0.752232401,0.00039
0.752307195,0.000389
0.75238199,0.000389
0.752456784,0.000389
0.752531578,0.000388
0.752606372,0.000388
0.752699865,0.000388
0.752793358,0.000387
0.752910224,0.000387
0.753056306,0.000386
0.753238909,0.000386
0.753394443,0.000385
0.753549978,0.000385
0.753671344,0.000384
0.75379271,0.000384
0.753914076,0.000383
0.754035442,0.000383
0.754156808,0.000383
0.754264364,0.000382
0.754371919,0.000382
0.754479475,0.000382
0.75458703,0.000381
0.754721475,0.000381
0.754855919,0.000381
0.754990364,0.00038
0.755116136,0.00038
0.755241908,0.000379
0.75536768,0.000379
0.755493453,0.000379
0.755619225,0.000378
0.755744997,0.000378
0.755870769,0.000378
0.755996541,0.000378
0.756122314,0.000377
0.756235773,0.000377
0.756318679,0.000377
0.756401585,0.000377
0.756484491,0.000376
0.756567398,0.000376
0.756650304,0.000376
0.75673321,0.000376
0.756816116,0.000376
0.756888892,0.000376
0.756950123,0.000376
0.757011354,0.000376
0.757072585,0.000376
0.757133816,0.000376
0.757195047,0.000376
0.757271586,0.000375
0.75736726,0.000375
0.757486852,0.000375
0.757606444,0.000375
0.757726036,0.000375
0.757836372,0.000375
0.757946708,0.000375
0.758057044,0.000375
0.75816738,0.000375
0.758277716,0.000375
0.758388052,0.000376
0.758498387,0.000376
0.758608723,0.000376
0.758719059,0.000376
0.758856979,0.000376
0.758994899,0.000376
0.759102229,0.000376
0.75918323,0.000377
0.759257111,0.000377
0.759330992,0.000377
0.759404873,0.000377
0.759478754,0.000377
0.759571106,0.000377
0.759663457,0.000377
0.759778896,0.000378
0.759923196,0.000378
0.760067495,0.000378
0.760247869,0.000379
0.76040188,0.000379
0.760522709,0.00038
0.760643539,0.00038
0.760764368,0.000381
0.760885197,0.000381
0.761006026,0.000382
0.761157063,0.000382
0.761345858,0.000383
0.761534654,0.000384
0.76172345,0.000385
0.761866042,0.000386
0.762008634,0.000387
0.762135877,0.000388
0.762263121,0.000388
0.762390365,0.000389
0.762517608,0.00039
0.762644852,0.000391
0.762772095,0.000392
0.762899339,0.000393
0.763026583,0.000394
0.763153826,0.000395
0.76328107,0.000396
0.763440124,0.000397
0.763599179,0.000399
0.763743521,0.0004
0.763874238,0.000401
0.764004956,0.000402
0.764120476,0.000403
0.764235995,0.000404
0.764351514,0.000406
0.764467034,0.000407
0.764582553,0.000408
0.764698072,0.000409
0.764801094,0.00041
0.764904115,0.000411
0.765007137,0.000412
0.765110158,0.000413
0.765238935,0.000415
0.765367712,0.000416
0.765528683,0.000418
0.765678001,0.00042
0.765827319,0.000422
0.765963932,0.000423
0.766083443,0.000425
0.766202954,0.000426
0.766311261,0.000428
0.766419569,0.000429
0.766527876,0.00043
0.766636183,0.000432
0.766726906,0.000433
0.766817628,0.000434
0.76690835,0.000435
0.766999073,0.000437
0.767089795,0.000438
0.767180517,0.000439
0.76729392,0.000441
0.767407323,0.000442
0.767520726,0.000444
0.767662479,0.000446
0.767804233,0.000448
0.767945987,0.00045
0.76808774,0.000452
0.768229494,0.000455
0.768371247,0.000457
0.768504103,0.000459
0.768636959,0.000461
0.768769815,0.000463
0.768902671,0.000465
0.769035527,0.000467
0.769168383,0.00047
0.769301239,0.000472
0.769434095,0.000474
0.769566951,0.000476
0.769699807,0.000478
0.769832663,0.000481
0.769998733,0.000484
0.770139341,0.000486
0.770258226,0.000488
0.770377111,0.00049
0.770495996,0.000492
0.770614881,0.000494
0.770733766,0.000496
0.770852651,0.000498
0.770963036,0.0005
0.77107342,0.000502
0.771183804,0.000505
0.771294189,0.000507
0.771432169,0.000509
0.77157015,0.000512
0.77170813,0.000514
0.77184611,0.000517
0.771984091,0.00052
0.77210618,0.000522
0.772228269,0.000524
0.772329836,0.000526
0.772431403,0.000528
0.772532971,0.00053
0.77265993,0.000533
0.772786889,0.000535
0.772913848,0.000538
0.773040807,0.00054
0.773153342,0.000542
0.773265878,0.000545
0.77336859,0.000547
0.773471302,0.000549
0.773574014,0.000551
0.773676726,0.000553
0.773779439,0.000555
0.773882151,0.000557
0.773984863,0.000559
0.774113253,0.000561
0.774241644,0.000564
0.774402131,0.000567
0.774602741,0.00057
0.774803351,0.000574
0.774956848,0.000577
0.775110344,0.000579
0.775254542,0.000582
0.77539874,0.000585
0.775511521,0.000587
0.775615497,0.000588
0.775713972,0.00059
0.775812447,0.000592
0.775910922,0.000594
0.776009396,0.000595
0.776107871,0.000597
0.776206346,0.000599
0.776304821,0.0006
0.776427914,0.000603
0.776551007,0.000605
0.776674101,0.000607
0.776797194,0.000609
0.776907873,0.000611
0.777004689,0.000612
0.777101505,0.000614
0.777198321,0.000615
0.777295138,0.000617
0.777391954,0.000618
0.77748877,0.00062
0.777585586,0.000621
0.777682403,0.000623
0.777779219,0.000624
0.777876035,0.000626
0.777972851,0.000627
0.778069668,0.000629
0.778166484,0.00063
0.7782633,0.000632
0.778360116,0.000633
0.778456933,0.000634
0.778553749,0.000636
0.778650565,0.000637
0.778747381,0.000638
0.778868402,0.00064
0.778989422,0.000642
0.779140697,0.000644
0.779291973,0.000645
0.77943104,0.000647
0.779561972,0.000649
0.779692905,0.00065
0.779823838,0.000652
0.779954771,0.000653
0.780085704,0.000655
0.780216636,0.000656
0.780347569,0.000657
0.780464739,0.000658
0.78058191,0.000659
0.78069908,0.00066
0.780804652,0.000661
0.780910224,0.000662
0.781015796,0.000663
0.781121369,0.000664
0.781226941,0.000665
0.781358906,0.000666
0.781490871,0.000667
0.781622836,0.000668
0.781787793,0.000669
0.78194398,0.00067
0.782100168,0.000671
0.782243093,0.000671
0.782386019,0.000672
0.782528944,0.000673
0.782671869,0.000674
0.782814794,0.000675
0.782935117,0.000675
0.783055441,0.000676
0.783175764,0.000676
0.783296087,0.000676
0.783416411,0.000677
0.783536734,0.000677
0.783687138,0.000677
0.783837542,0.000678
0.783987946,0.000678
0.78413835,0.000678
0.784288755,0.000678
0.784439159,0.000678
0.784589563,0.000678
0.784739967,0.000678
0.784890371,0.000677
0.785040775,0.000677
0.785191179,0.000676
0.785341583,0.000676
0.785491988,0.000675
0.785642392,0.000675
0.785792796,0.000674
0.7859432,0.000673
0.786093604,0.000672
0.786224751,0.000672
0.786355897,0.000671
0.786487044,0.00067
0.78661819,0.000669
0.786749337,0.000668
0.78691327,0.000666
0.787077203,0.000665
0.787241136,0.000663
0.787405069,0.000661
0.787569002,0.000659
0.787732935,0.000658
0.787896868,0.000656
0.788060802,0.000654
0.788212076,0.000652
0.78836335,0.00065
0.788514625,0.000648
0.788665899,0.000647
0.788807677,0.000645
0.788949455,0.000643
0.78907923,0.000641
0.789209004,0.00064
0.789338778,0.000638
0.789468552,0.000636
0.789598327,0.000634
0.789760545,0.000632
0.789963317,0.000629
0.790216782,0.000625
0.790470248,0.000622
0.790723713,0.000618
0.790934518,0.000614
0.791096667,0.000612
0.791227355,0.00061
0.791358043,0.000608
0.791476736,0.000606
0.791595429,0.000604
0.791714122,0.000602
0.791832815,0.0006
0.791951508,0.000598
0.792070202,0.000596
0.792188895,0.000593
0.792307588,0.000591
0.792426281,0.000589
0.792574647,0.000587
0.792723013,0.000584
0.79287138,0.000581
0.793056837,0.000578
0.793223794,0.000575
0.79339075,0.000572
0.793557707,0.000569
0.793709833,0.000567
0.793845067,0.000565
0.7939803,0.000562
0.794115534,0.00056
0.794250768,0.000558
0.794386002,0.000555
0.794521236,0.000553
0.79465647,0.000551
0.794791704,0.000548
0.794913324,0.000546
0.795034943,0.000544
0.795156563,0.000542
0.795278183,0.00054
0.795399802,0.000538
0.795521422,0.000536
0.795643041,0.000534
0.795764661,0.000532
0.795886281,0.00053
0.7960079,0.000528
0.79612952,0.000526
0.796251139,0.000524
0.796372759,0.000522
0.796494379,0.00052
0.796615998,0.000518
0.796737618,0.000516
0.796859237,0.000514
0.796980857,0.000512
0.797102477,0.00051
0.797224096,0.000508
0.797345716,0.000506
0.79749774,0.000504
0.797687771,0.000501
0.797925309,0.000498
0.798135661,0.000494
0.798330936,0.000492
0.79850678,0.000489
0.798669606,0.000487
0.798832433,0.000485
0.798995259,0.000483
0.799198792,0.00048
0.799376724,0.000478
0.799522275,0.000477
0.799652684,0.000475
0.799783093,0.000474
0.799913502,0.000472
0.8,0.000471
0.800130409,0.00047
0.800260818,0.000468
0.800391227,0.000467
0.800521636,0.000465
0.800642979,0.000464
0.800764322,0.000463
0.800885665,0.000461
0.801007009,0.00046
0.801128352,0.000458
0.801280031,0.000457
0.80143171,0.000455
0.801621309,0.000453
0.801858307,0.00045
0.802154556,0.000447
0.802450804,0.000444
0.802747052,0.000441
0.8030433,0.000438
0.803339548,0.000435
0.803589212,0.000432
0.80378702,0.000431
0.803984827,0.000429
0.804182634,0.000427
0.804380441,0.000426
0.80456136,0.000424
0.804724847,0.000423
0.804867291,0.000422
0.805009735,0.000421
0.805152179,0.00042
0.805294623,0.000419
0.805437067,0.000418
0.805579511,0.000417
0.805721955,0.000416
0.80590001,0.000415
0.806122579,0.000413
0.806305083,0.000412
0.80645912,0.000411
0.80659566,0.00041
0.8067322,0.000409
0.80686874,0.000408
0.80700528,0.000407
0.80714182,0.000406
0.80727836,0.000406
0.8074149,0.000405
0.807551439,0.000404
0.807722114,0.000403
0.807864087,0.000402
0.808006059,0.000401
0.808148032,0.0004
0.808325498,0.000399
0.808502964,0.000397
0.808724796,0.000396
0.809002086,0.000394
0.809279376,0.000392
0.809556667,0.00039
0.809833957,0.000388
0.810111247,0.000386
0.810388537,0.000384
0.81073515,0.000382
0.811051586,0.00038
0.811368021,0.000377
0.811623531,0.000375
0.81182529,0.000374
0.812000057,0.000373
0.812138696,0.000372
0.812277334,0.000371
0.81240206,0.00037
0.812526786,0.00037
0.812630827,0.000369
0.812734868,0.000368
0.812838909,0.000368
0.81294295,0.000367
0.813028959,0.000367
0.813114969,0.000366
0.813191719,0.000366
0.81326847,0.000366
0.813345221,0.000365
0.813421971,0.000365
0.81351791,0.000364
0.813637833,0.000364
0.813757755,0.000363
0.813907659,0.000362
0.814095039,0.000361
0.814329263,0.00036
0.814523618,0.000359
0.814683984,0.000359
0.814844351,0.000358
0.815004717,0.000357
0.815165084,0.000357
0.81532545,0.000356
0.815485816,0.000355
0.815646183,0.000354
0.815806549,0.000354
0.815966916,0.000353
0.816127282,0.000353
0.816264171,0.000352
0.816376266,0.000352
0.816488362,0.000351
0.816600457,0.000351
0.816712552,0.00035
0.816824648,0.00035
0.81691942,0.00035
0.817014192,0.000349
0.817108964,0.000349
0.817203736,0.000349
0.817298508,0.000349
0.817416973,0.000348
0.817521469,0.000348
0.817611553,0.000348
0.817701638,0.000348
0.817791722,0.000347
0.817881806,0.000347
0.817971891,0.000347
0.818061975,0.000347
0.818152059,0.000347
0.818264665,0.000347
0.818364525,0.000346
0.818464385,0.000346
0.818564245,0.000346
0.818664105,0.000346
0.81878893,0.000346
0.818944961,0.000346
0.81914,0.000346
0.819335039,0.000346
0.819513216,0.000346
0.819691392,0.000346
0.819869569,0.000346
0.820047746,0.000346
0.820225923,0.000346
0.820360188,0.000346
0.820459944,0.000346
0.820559701,0.000346
0.820659457,0.000346
0.820759213,0.000347
0.82085897,0.000347
0.820958726,0.000347
0.821083422,0.000347
0.821208117,0.000348
0.821363986,0.000348
0.821558823,0.000349
0.82175366,0.00035
0.821997205,0.000351
0.822240751,0.000352
0.822484297,0.000353
0.822683653,0.000354
0.822872656,0.000355
0.823038225,0.000356
0.823191045,0.000357
0.823329891,0.000358
0.823468737,0.000359
0.823607582,0.00036
0.823746428,0.000361
0.823885274,0.000362
0.82402412,0.000363
0.824162965,0.000364
0.824301811,0.000365
0.824440657,0.000367
0.824579503,0.000368
0.824718348,0.000369
0.824857194,0.00037
0.82499604,0.000371
0.825134886,0.000372
0.825273731,0.000373
0.825395243,0.000375
0.825516755,0.000376
0.825638267,0.000377
0.825759779,0.000378
0.825881291,0.000379
0.826033181,0.00038
0.82618507,0.000382
0.826374933,0.000384
0.826554876,0.000385
0.826721146,0.000387
0.82687873,0.000389
0.827023632,0.00039
0.827168534,0.000392
0.827313436,0.000393
0.827458338,0.000395
0.827603241,0.000397
0.827748143,0.000398
0.827893045,0.0004
0.828037947,0.000402
0.828161381,0.000403
0.828269622,0.000405
0.828368781,0.000406
0.828467939,0.000407
0.828567097,0.000408
0.828666255,0.00041
0.828765413,0.000411
0.828889361,0.000412
0.829013309,0.000414
0.829137256,0.000416
0.829248379,0.000417
0.829359502,0.000419
0.829470625,0.000421
0.829581748,0.000422
0.829692871,0.000424
0.829803994,0.000426
0.829942897,0.000428
0.830081801,0.00043
0.83020689,0.000432
0.83033198,0.000434
0.830457069,0.000436
0.830613431,0.000438
0.83075819,0.000441
0.830890837,0.000443
0.831000852,0.000445
0.831110867,0.000446
0.831204961,0.000448
0.831299055,0.00045
0.831393149,0.000451
0.831487243,0.000453
0.831604861,0.000455
0.831722478,0.000457
0.8318695,0.000459
0.831995584,0.000462
0.832107313,0.000464
0.832210451,0.000465
0.832313589,0.000467
0.832416726,0.000469
0.832519864,0.000471
0.832623002,0.000473
0.83272614,0.000475
0.832829278,0.000477
0.8329582,0.000479
0.833119353,0.000482
0.833280506,0.000485
0.833429621,0.000488
0.833578736,0.000491
0.833727851,0.000494
0.833876967,0.000497
0.834026082,0.0005
0.834175197,0.000503
0.834324312,0.000505
0.834458863,0.000508
0.834593414,0.000511
0.83470954,0.000513
0.834825666,0.000515
0.834933192,0.000517
0.835040717,0.000519
0.835148242,0.000522
0.835255768,0.000524
0.835363293,0.000526
0.835470818,0.000528
0.835564841,0.00053
0.83563978,0.000531
0.835714719,0.000533
0.835789658,0.000534
0.835864597,0.000535
0.835939536,0.000537
0.836014475,0.000538
0.836089414,0.00054
0.836164353,0.000541
0.836239292,0.000543
0.836314231,0.000544
0.836407905,0.000546
0.836501579,0.000548
0.836595252,0.000549
0.836712345,0.000552
0.83685871,0.000554
0.837005075,0.000557
0.837151441,0.00056
0.837334397,0.000563
0.837517354,0.000566
0.837679602,0.000569
0.837789173,0.000571
0.837898744,0.000573
0.838008316,0.000575
0.838105064,0.000576
0.838201813,0.000578
0.838298562,0.00058
0.838395311,0.000581
0.83849206,0.000583
0.838588808,0.000584
0.838685557,0.000586
0.838782306,0.000587
0.838873959,0.000589
0.838965611,0.00059
0.839057264,0.000592
0.839148917,0.000593
0.839240569,0.000595
0.839355135,0.000596
0.839498342,0.000598
0.83964155,0.000601
0.839784757,0.000603
0.839927964,0.000605
0.840071171,0.000607
0.840214379,0.000608
0.840357586,0.00061
0.840500793,0.000612
0.840644,0.000614
0.840787208,0.000616
0.840930415,0.000618
0.841073622,0.000619
0.841209351,0.000621
0.841345079,0.000622
0.841480807,0.000624
0.84159442,0.000625
0.841736435,0.000626
0.84187845,0.000628
0.842020466,0.000629
0.842162481,0.00063
0.842304496,0.000631
0.842446511,0.000632
0.842588527,0.000633
0.842730542,0.000634
0.842872557,0.000635
0.843014573,0.000636
0.843156588,0.000637
0.843298603,0.000638
0.843440619,0.000638
0.843582634,0.000639
0.843724649,0.000639
0.843866664,0.00064
0.844044184,0.00064
0.844221703,0.000641
0.844399222,0.000641
0.844576741,0.000642
0.844732456,0.000642
0.844871764,0.000642
0.845011073,0.000642
0.845138225,0.000642
0.845265378,0.000642
0.84539253,0.000642
0.845519683,0.000641
0.845646835,0.000641
0.845773988,0.000641
0.84590114,0.00064
0.846060081,0.00064
0.846219021,0.000639
0.846377962,0.000638
0.846536903,0.000638
0.846695843,0.000637
0.846854784,0.000636
0.847013724,0.000635
0.847172665,0.000634
0.847331605,0.000633
0.847467718,0.000632
0.84760383,0.000631
0.847739942,0.00063
0.847876055,0.000629
0.848012167,0.000628
0.848148279,0.000627
0.84831842,0.000626
0.848531095,0.000624
0.848743771,0.000622
0.848956446,0.00062
0.849169122,0.000618
0.849381797,0.000616
0.849594473,0.000614
0.849764141,0.000613
0.849914101,0.000611
0.850064061,0.00061
0.850214021,0.000608
0.85036398,0.000606
0.85051394,0.000605
0.8506639,0.000603
0.85081386,0.000602
0.85096382,0.0006
0.851113779,0.000598
0.851263739,0.000597
0.851413699,0.000595
0.851546719,0.000593
